product_name,rating,review
LG Neon GT365 Prepaid GoPhone (AT&T),5,its good works ok perfect as per details and descriptioni like to say its work with tmobile then work with any other service
Motorola Photon Q XT897 Sprint CDMA 4G LTE Dual-Core Android Smartphone w/ Touchscreen + Slide-out Keyboard - Black,1,i m disappointed with the motorola photon qt897 spri t the battery do not last it always drawls down until 3 30pmyou sold me a bad pho e shame pn you
"HAWEEL H1 Pro, 5.0 inch 4G FDD LTE Android 6.0 Unlocked Smartphones with RAM 1GB ROM 8GB, HD 5MP Camera WIFI Bluetooth 1.2GHz Quad Core Dual SIM Dual Camera Metal Frame Smartphones",5,excellent quality for only 50 my daughter charm you large 5 inch screen the internet though is 2g it s what gives me the operator is fast the great photos as well as video clear images and sharp games load and run faster no complaints i love my daughter since she saw him
HTC One M8 Unlocked International Version - 16GB - grey [No Warranty] International version no warranty,5,futureadvancedbeatufullwith all thing that a terrific smartphonespectacular sound and imagesurpassing look and stylei like it so much
Sony Xperia T2 Ultra D5303 8GB White LTE Unlocked Smartphone - International Version No Warranty,1,it got delivered fast but it is not 4g not 3g but only 2g i spoke with the man that was shipping this phone he was getting smart with me a few times i didn t like that considering i spent a lot of money on this phone but i guess he doesn t care about getting more business also this phone freaks out at least twice a day i keep having to turn it off pretty much don t waste your money
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,5,love my nexus 5x but i would love a better camera and better capacity
Apple iPhone 6 - Unlocked (Silver) 16GB,5,arrived as expected works great
Samsung Galaxy S4 Mini I257 16GB Unlocked GSM - Pink,4,i love this phone very easy to use and i can put it in my pocket small purse etc the only reason i give four stars is because of battery life if i use it heavily it lasts like a day fast shipping
"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 BLACK)",5,very pleased with purchase works as described a very novel item that will get many comments not for people with large fingers screen ivery clear and bright only a 4 gig memory but it has a slot to upgrade with a sd card since price is low good first phone for children
LG Nexus 5X Unlocked Smartphone - Mint 16GB (U.S. Warranty),3,bottom right of my screen doesn t sense touch well at all
Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,5,great phone everything i use so far is good unblocked version it s so better than cell comapnies version because you save a lot of time non uninstalling app that you ll never use
Samsung Galaxy S3 NEO I9301i 16gb Factory Unlocked International Version - White,5,as expected arrived in good condition excellent
"Samsung DoubleTime I857 Unlocked GSM Phone with Android 2.2 OS, Multi-Touchscreen & TouchWiz UI, QWERTY Keyboard, 3.15MP Camera, GPS, Bluetooth and microSD Slot - White/Black",2,i wanted this phone for a long time and finally got it but it doesnt have enough memory on it or in it even with sd card i would have to delete alot of my stuff apps that i needed
Sony Xperia Z C6602 Unlocked Phone with 5 inch HD Display and 1.5GHz Quad-Core Processor--U.S. Warranty (Black),3,i bought this phone for my mom she loves the phone but the downside is that the phone charger was not working after two days of using it i tried with different phone but it failed to charge
HTC 1 X Unlocked GSM Android Smartphone with Beats Audio Sound and Front-Facing Speakers - White,2,sound quality while calling is very poor need to use earphone also the phone gets heated up when we use simple applications as well also after you charged the phone when i googled i saw people having same problems i just found out one of my colleauge had literally exchanged this phone from the carrier 4 times so htc has real bad problem with this phone
Blu Dash JR D141W Dual Sim Factory Unlocked Android Smartphone,2,good for just talk txttoo slow to do something others took 5min to just open play store
Glocalme G1S Global Unlocked Mobile Wi-Fi Hotspot Roaming-Free SIM-Free Support Over 108 Countries with 2GB Initial Global Data Equals 60EUR,5,product arrived in time and so far it has worked very well
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Blue,5,great and works as a good phone
"Samsung Galaxy S3 Mini G730A Unlocked Cellphone, Blue",1,what the f i got an unlocked phone for my daughters birthday i thought unlocked meant any carrier could use the phone my daughter goes to verizon to get the phone operational and the people tell her that it s an at t phone and they can t do anything with it wtmf negative 5 star rating for lying to me
Nokia X3-02 Factory Unlocked Touch and Type GSM Phone - Dark Metal (International Version) (Discontinued by Manufacturer),5,it is an excellent article very good manufacturer article for people who are doubting their quality is recommended excellent work very responsible amazon and time for shipments
LG Electronics G3 D855 32GB Unlocked International Phone (International Version No Warranty) - Retail Packaging - Violet,5,i am a lg fan from optimus 1 days g3 is beast in terms of performance very good looking and ideal phone with every flagship feature
OtterBox 'Defender Series' for iPhone 5/5s/SE - Hornet (Yellow/Black),5,i have larger hands and long fingers so it s easy for me to grasp my phone and do so securely i appreciate having the solid protection around my phone along with the screen cover to protect it having grandchildren that grab the phone to check out the pictures i have taken i wanted to make sure it would be protected if it got dropped or bumped around by little hands i don t feel like this case adds that much more weight to the phone either especially for the protection it provides but if you are into having your phone maintain that slim sexy look this won t be the case for you unless you get one of the beautiful bright colors that they offer
BLU Studio 5.0 C HD - Unlocked Cell Phones - Retail Packaging - Blue,1,phone is a bust locked me out asking for pin code to unlcok phone shouldn t it stay unlocked no star 0
